text_akhir,label
seabank membantu banget transfer bayar tagihan penggunaannya mudah bikin rekening mudah love banget,positive
terima kasih mempermudah,positive
transaksi mudah gratis biaya admin ❤️❤️❤️,positive
berharap aplikasi seabank membantu mempempersuli pengiriman isentif teman undangan berharap admin aplikasi semoga terbaik penggunanya🙏🏻,negative
seabank topmurahmudahamanah,positive
membantu sayang transaksi,positive
sea bank kemudahan menabung bertransaksi,positive
mbanking mudah simple,positive
mantap pokoknya nabung sih serius😁😁👍👍,positive
mantap pokoknya mah gakaya apk biru naro saldo hilang tbtb riwayat transaksi pas topup etoll berasa banget ruginya topup saldonya kocak banget,positive
alhamdulillah pakai aman kendala verifikasi wajah cepat penanganan nya cepat aqun seabank semoga nya aman ya aamiin🙏,positive
aplikasi bobrok rekonsiliasi transaksi dibalikin dananya,negative
cepatmantab pokoknya biar hadiah uang,negative
login otp habis suruh mencoba jam aneh nelpon operator disuruh dicoba,negative
bagus kendala,negative
love love cinta banget banget pokok ya mah ♥️♥️♥️♥️♥️♥️💕💕💕💕💕💕🥰🥰🥰🥰🥰🥰🥰,positive
kak knapa ya buka rekening kebuka rekening nya,positive
cepat mudah aman,positive
bagus mengunakan seabank pinjampadhlan transaksi seabank puluhan juta,positive
kecewa seabank uang dipotong ribu sepengetahuan tanggung apk bagus kayak aplikasi lain😏 direspon kekepolisian surat kehilangan seribet,negative
aplikasi bertanggung orang beli paket data diproses bilang krndala sistem jelasin kendala kapanhati simpan uang mending buru ambil hilang,negative
simple mudah,positive
kali transaksi kenal menyedot uang rp membagikan kaaih tau pasword pin uang kosongin membantu banget transaksi beda bank aman🤭,positive
puas ribet ok,positive
aplikasi perbankan enteng ya ui bagus custom keyboard diperbanyak fiturnya,positive
mantap banget aplikasinya best,positive
cocok pembayaran,positive
buka rekening mudah lancarbunga tinggifasilitas aplikasi lengkap sayang aplikasi tarik tunai,negative
bagus suka seabankpraktis,positive
,positive
kena potongan bagus banget,negative
seabank sesimple 🤗 seabank layak indonesia merugikan pastinya seabank patut disesalkan seabank hidup mudah syarif pakai seabank hambatan kerugian pastinya untung terus🤗,negative
membantu sea bank☺️,positive
mudah bertransaksi terimakasih sea bank,positive
bagus mudahan play laternya😂,negative
bagus banget membantu keuangan,negative
error,negative
keren semoga inovasi,positive
kesini jelek login saldo didalam cs suruh tunggu jam login,negative
good aplikasi bagus,negative
kecewa dirugikan kemarin transfer rekening e wallet terkirim tanggung ya,positive
cepat aman terpercaya,positive
sea bank semoga n sukses kedepanya,positive
bagus ribet biaya transfernya gratis saran tolong ditambahin virtual account topup,negative
saldo masuk,negative
permintaan verifikasi wajah transaksi fitur lengkap verifikasi keamanan pendaftaran perketat,positive
cepattanpa biaya admin,positive
kasih bintang lihat turun,positive
kemudahan penggunaan kecepatan,positive
mudahgak ribet tranfer bank,negative
bank online fisiknya berbentuk kartu kerjasama bank ambil atm,positive
cepat praktis,positive
admin murahin biaya transfer bank murahin,positive
cepat praktis,positive
cepat pengiriman ya grts,negative
buka rekening sih gampang banget pas log gagal mulu ket anauthorized dicoba pakai pin pasword ganti password eh kode verifikaai hp tertulia anaouthorized cs dihubungi mengambil dana,positive
puas seabank pokoknya bintang,positive
transfer,positive
alhamdulillahpuas seabank terbukti amanah amanfiturnya mudah difahamisemoga sukses seabank,positive
update ulasan miris aplikasi shopee sea bank kasih segini bintang bintang mending abang ternama save uang buahaya,negative
keuntungan aplikasi,positive
terima kasih mempermudah urusan,positive
bagus membantu,negative
bagus membantu,negative
aplikasi sial salah masukan pin akun terblokir uang ya juta aplikasi sial,negative
bagus membantu,negative
apk ya bagus cepat gampang,positive
muncul dana pinjaman,positive
bagus membantu,negative
bagus membantu,negative
mudah pengajuan pendaftaran referral cxcd depo ribu tahan bonus seabank aman terpercaya,positive
bagus untukku simple,positive
bagus puas layanan seabank saran membutuhkan bunga dikembangkan fitur nonaktifkan bunga terima kasih,positive
mantap semoga kendala,positive
blok wlu saldonyamohon aktifkan,positive
operating mudah perhitungan transparan,positive
ya ok minusnya pulsa paket data doang cntoh ngjual ribu bayarnya jual coba,positive
gratis trf aplikasi system good,positive
pulsa cepat habis gara gara telpon customer service seabank respon pembukaan blokiran didalam aplikasi seabank transfer 🤦,negative
mudah dipercaya,positive
semoga jaya sukses seabank penggunaan mudah simpel ayo buruan daftar buka rekening keamanan,positive
seabankmemang memudahkan tf biaya,positive
keren ovo aplikasi ovo hati pakai banned uang alami bagus pakai seabank aman terpercaya,negative
puas banget apk kirm admin,positive
lancar cepat,positive
bagus membantu,negative
transaksi cepat aman,positive
tolong seabank pinjamannya acc dongsudah kali ditolak,negative
membantu transaksi perbankan fiturnya kendala kesulitan mobile banking seabank terima kasih pelayanan aplikasinya kembangkan jaya,positive
permisi min hp hilang curi masuk akun seabank nomor sim card email masuk verifikasi sim card ponsel,negative
kerrn memudahkan biaya tf 😍,positive
mudah cepat mantap transaksinya,positive
bermanfaat,positive
sayang fitur qris merchant,positive
daftar kemarin sesuai bilang informasi daftar kemarin extra saldo ribu langsung nabung nabung bonusnya min,positive
bertransaksi penggunaan mudah proses cepat biaya adm apapun benerbener impikan,positive
seabank terbaik aman lancar,positive
memudahkan aktivitas,positive
susah daftar gagal kayak daftar risih notifnya dataku salah nih apk uninstal,negative
simpel bagus,positive
komplit bagus,negative
aplikasi ampas daftar gagal pas log giliran besoknya log untung isi saldo rekeningnya,negative
transaksi mudah cepat,positive
transaksi mudah cepat,positive
tolong tinggkatkan akurasi terkirimnya uang penerima pending transfer diproses,positive
tolong kak pembaruan mengadakan tarik tunai transfer bank ya senang aplikasi semoga berkembang😊,positive
lancar kendala,positive
tolong tambahkan fitur otp email pikir nomor handphone seumur hidup tolong permudah sedikitsedikit telpon cs data ktp gue situ pakai bikin susah,negative
transfer lancar potongan,positive
mudah feature bagus,positive
mengunakan apk bagus transaksi enak gratisan ya transfer,positive
simple mudah,positive
seabank mantab tingkatkan transaksi ya usahakan struk pembayaran print,positive
kenpa hp daptar seabank ya,positive
respon cs ya cepat banget sopan banget terpenting ya keluhan gue terselesaikan keren sih 👍,positive
semoga berkembang kedepannya,positive
bagus cepat transaksi ya,positive
mantap cepat terima kasih,positive
senang gratis admin hehe,positive
memantu simple ribet dalm bertransaksi,positive
mempermudah bagus,negative
kemarin akun terblokir langsung hubungi cs takut tindak allhamdulilah ditindak krja saldo aman terimakasih seabank semoga apk terblokir,positive
blakangan tau apk gc buka ya jaringan apk gbisa muat muter pemberitahuan error ya,negative
bagus sayang bunga ya,positive
banknya mantap oke ribet bank konvensional,positive
membantu apapunn,positive
semoga sea bank bermanfaat trf terima uang simpan uang,positive
kak buka sea bank suami kali percobaan pin salah suruh reset pin tau pinnya masuk percobaan kali gagal suami icu luka bakar mukanya kena menerobos icu scan wajah suami mohon bantuannya telepon cs tolong cs jawabannya maaf mencocokan data nasabah datanya kendalanya scan wajah,negative
tolong bantu keluarkan limit pinjaman modal usaha,negative
mudah daftarnya aman transaksinya,positive
mudah menyenangkan,positive
simple pakai seabank,positive
kali pakai seabank kagum keren banget transfer bank adm mudah diaplikasikan bunga harian terima kasih seabank ya mudah simple,positive
bagus cepat mantap,positive
bagus membantu,negative
gratis transfer bank bpd abang promosi realtim 💯 cepat isi pulsa bayar pln semoga dtingkatkan menu tambahanya checkin aneka pembelian ticket transportasi,negative
mantap coy punyak seapinjam akun,positive
terbaik terpercaya,positive
mantap banget pakai apk seabank buka rekening mudah amanan nya transfer topup bayar listrik dll gampang terima kasih yhh seabank semoga sukses,positive
transfer kilat aman nyaman,positive
cepat loading,positive
mantab transaksi super cepat,positive
enak banget transfer gratis kasih tambahan,positive
semoga mempersulit,positive
senang banget mudah banget aman,positive
bagus mudah,positive
bukti berhasil ya perlihatkanbiar penerima langsung lihat penerima pengirimselebih nyaakurasa oke,positive
tercepat akurat,positive
bagus alhamdulillah sukses,positive
mudah,positive
mihon perbaiki ya login akun muncul tulisa layanan tersedia pin fasword bnar tolong perbaiki terima kasih,positive
mudah lancarbisa transaksi belanja dll,positive
trasnfer daftarin rekening biaya transfer beda bank mantap banget,positive
seabank dibuka data seluler tolong admin aplikasi seabank alasanya mohon,negative
aplikasi terkeren menurutku bunga persen kasih tambahan beli pulsa kuota pembayaran lainya aplikasi,negative
ya nabung voucher belanja uang rbtapi manasy nabung ribu bunga doang kirim min hadiyah janji ya biar semangat nabung ya kayak bank neo hadiyah ya benaran hadiyah bunga ya,positive
simpel cepat mantap,positive
mudah simple,positive
alhamdulillah terimakasih seabankgood,positive
murahh potongan admin,negative
gangguan mulu seabankgak login gangguan jaringantapi teman samping ku transaksi lagiknp,positive
akun blokir verifikasi wajah nelpon sc bertele tele pulsa terkuras habis blokir akun pliss respon email,negative
mudah menguntungkan,positive
membantumudah pakaikeren,positive
akun mudah menabung,positive
sungguh app ya,positive
membantu bebas admin giniiiisemoga berubah,negative
bermanfaat,positive
top tingkatkan ya kalah aplikasi semoga bermanfaat pengguna transfer batas limit hilangkan 😊☺️,positive
seabank mantul banget pertahankan transfer gratis admin ya berjayatq🥰 tambahkan fitur pinjaman ya apk,positive
bagus gratis transfer potongan bunga menambah meskipum bunga biar nambahnya saldo suka nabung seabank,positive
suka seabank alat transaksi proses cepat suka nabung seabank bunga mantap pokoknya ☺️☺️👍👍,positive
bagus admin gratis biaya tranfer bunga metode pembayaran qris bagus,negative
benarbenar membantu,positive
knapa limit deposit juta klaim hadiah,positive
tertarik akun memasukan pin salah kapok pin maaf hapus apknya,negative
aplikasinya keren nabung jutaan suku bunga menambah keren juta tabungan simpan,positive
pelayanannya jelek transfer kali gamasuk mastiin gamasuk pas chat cs disuruh tunggu xjam,negative
jangn pakai aplikasi inisaat sengaja keslahan langsung blokpengalaman adek akunnya blok screan wajah hubungi cssudah hubungi cs suruh tunggu kepastiansudah telpon pakai hp telpon rumahbiaya ribu habissudah persulit lagiapa salahnya langsung screan wajah maslahnya selesai saldo lagig ambilkrna tunggu proses,negative
puas pelayanannya,positive
sih aman² sajasemoga berkelanjutan aman nyaman dipakai apk ini😊 isuggestkalau bukti transfer resi kolom ntuk save auto galeri hp tsbsupaya share² bukti transferan tsbtq🙏,negative
mudah mengerti buka rekening bank,positive
pihal seabank terhormat tolong buka blokiran akun uang pelaporan seabank telpon email dll tindak tolong seabank tanggung nasabah rugikan,positive
min kendala login tulisannya connection teruspadahal bagus sinyal nyasblm ya aman aman ajatolong minnanti ku ganti rate ya,positive
mudah biyaya admin,positive
app menu praktis simple transfer dana bebas biaya kemana cepat,positive
terima kasih seabank permudah hidup ku transferandan belanja olshopsiapa free admin kali perbulan topup walletterus tingkatkan kedepan ya,positive
aplikasi lawak gara gara tergiur nol biyaya vocer casback langsung download nabung vocernya kagak nongol haha auto uninstall,negative
apk ya bagus detail apk sebalah dana bagus sea bank bebas biaya admin tf bank bebas pajak kasih bintang ⭐⭐⭐⭐⭐,negative
sea bank keren mudah transaksi apapun limitnya atur sesuai kebutuhan sea bank top,positive
buka rekening febuari dapt ribu eh pas isi saldo menunggu kali jam kagak bonus ribu ya chat admin jawabannya bulat mulu apk scam anjr,positive
rumit simple mudah nyaman,positive
seabank bagus menabung sayangnya suka tampilannya toup bank admin coba top dijadikan gratis admin iya,positive
terima kasih transaksi lancar realtime transaksinya oke banget isi ewallet transfer bank manapun pokoknya top deh,positive
mudah cepat,positive
login susah kode otp dikirim nomor nomor aktif login dpaat kode otp nya pendaftaran email,negative
love banget deh customer service seabank helpful banget akun saldo rekening minimtt thank ya minsea,positive
isi saldo seabank shopeepay biaya admin shopeepaynya lumayan kenaikan mudah mudahan depannya simpel murah pengisian saldo seabank,positive
memudahkan finansial,positive
kesini jelek transfer gopay nyangkut seabank ya saldo kepotong terkirim kirim transaksi diproses mulu kapok simpan uang,positive
saldo langsung tarik bank berbahaya uang hilang juta alasan apapun disuruh menunggu berhari,negative
transaksi mudah semoga bermanfaat terpercaya terima kasih seebank,positive
sea bank lumayan bagus transaksi sayangkan tindak laporan ya minggu kabar,negative
aplikasi bagus mudah cocok kalangan anak remaja transfer mudah mengerti,negative
